ticker;shortName;sector;industry;last_price;range_52_weeks;averageVolume10days;dividendYield;exDividendDate;profitMargins;trailingPE;forwardPE;trailingEps;forwardEps;beta;marketCap;mostRecentQuarter;currency;modification_date
mrk.pa;MERCK AND CO INC;Healthcare;Drug Manufacturers—General;104.8000030517578;62.40 - 106.65;137;0.026300002;1670976000.0;0.25876;18.483246;;5.67;;0.407686;266815569920.0;1664496000.0;EUR;1672480667
sesg.pa;SES;Communication Services;Broadcasting;6.090000152587891;5.30 - 9.02;590053;0.080299996;1650326400.0;0.2394;6.6195655;12.428572;0.92;0.49;0.660506;3360486656.0;1664496000.0;EUR;1672480667
cabka.as;CABKA N.V.;Consumer Cyclical;Packaging & Containers;6.119999885559082;5.72 - 11.50;2587;;;0.00704;13.304347;30.599998;0.46;0.2;;146771056.0;1656547200.0;EUR;1672480667
eden.pa;EDENRED;Financial Services;Credit Services;50.880001068115234;35.70 - 54.58;303164;0.0176;1654560000.0;0.20138;38.545452;;1.32;;0.746572;12664896512.0;1656547200.0;EUR;1672480667
mrm.pa;M.R.M;Real Estate;REIT—Diversified;26.100000381469727;22.06 - 28.80;203;0.069;1655078400.0;0.55338;10.653061;;2.45;;0.748139;83581072.0;1656547200.0;EUR;1672480667
kings.pa;EUREKING SHARES;Healthcare;Biotechnology;10.0;9.70 - 10.00;0;;;0.0;;;;;;;;EUR;1672480667
xil.pa;XILAM ANIMATION;Communication Services;Entertainment;34.25;28.95 - 43.45;1418;;;0.15678;26.346155;15.783409;1.3;2.17;0.745005;166255664.0;1656547200.0;EUR;1672480667
cros.pa;CROSSWOOD;Real Estate;Real Estate Services;7.300000190734863;4.58 - 8.30;20;0.0585;1656028800.0;3.9660997;13.272727;;0.55;;0.483525;77620904.0;1656547200.0;EUR;1672480667
pvl.pa;PLAST.VAL LOIRE;Consumer Cyclical;Auto Parts;3.319999933242798;3.10 - 7.16;18442;0.0433;1649203200.0;-0.03224;8.299999;12.296295;0.4;0.27;;74058904.0;1664496000.0;EUR;1672480667
ren.as;RELX;Communication Services;Publishing;25.84000015258789;23.80 - 29.18;829487;0.0228;1659571200.0;0.20054;28.395603;25.333334;0.91;1.02;0.448883;49483603968.0;1656547200.0;EUR;1672480667
pace.as;PEGASUS EUROPE ORDINARY SHARES;Financial Services;Shell Companies;9.800000190734863;9.55 - 10.00;21091;;;0.0;;;;;;901737216.0;1656547200.0;EUR;1672480667
es.pa;ESSO;Energy;Oil & Gas Refining & Marketing;47.20000076293945;13.40 - 72.60;10951;;1531180800.0;0.06852;0.43510324;;108.48;;0.774383;617022016.0;1656547200.0;EUR;1672480667
cbsm.pa;SCBSM;Real Estate;REIT—Diversified;9.899999618530272;8.40 - 10.60;3369;;1546905600.0;1.80231;3.8976376;;2.54;;0.774383;126804144.0;1656547200.0;EUR;1672480667
gbt.pa;GUERBET;Healthcare;Medical Devices;16.959999084472656;15.28 - 35.18;14170;0.0502;1656633600.0;0.01688;17.131311;5.155015;0.99;3.29;0.726204;214002960.0;1656547200.0;EUR;1672480667
abnx.pa;ABIONYX PHARMA;Healthcare;Biotechnology;1.722000002861023;1.30 - 3.57;47596;;;-1.7773;;-5.937931;-0.148;-0.29;0.372894;49088192.0;1656547200.0;EUR;1672480667
bn.pa;DANONE;Consumer Defensive;Packaged Foods;49.22999954223633;44.86 - 57.00;1208374;0.0388;1652140800.0;0.06181;20.012194;13.789916;2.46;3.57;0.490403;31487703040.0;1656547200.0;EUR;1672480667
afme.pa;AFFLUENT MEDICAL;Healthcare;Medical Devices;1.6799999475479126;1.65 - 5.75;1302;;;0.0;;;-0.987;;;34611192.0;1656547200.0;EUR;1672480667
web.br;WAREHOUSES ESTATES BELGIUM - W.;Real Estate;REIT—Diversified;36.70000076293945;34.06 - 39.51;361;0.049200002;1651536000.0;0.75802004;6.8089056;;5.39;;0.320799;116204680.0;1656547200.0;EUR;1672480667
schd.br;SCHEERD.V KERCHOVE;Basic Materials;Building Materials;500.0;470.00 - 690.00;3;;1496102400.0;-0.18649;1136.3636;;0.44;;-0.327849;20000000.0;1656547200.0;EUR;1672480667
orege.pa;OREGE;Industrials;Waste Management;0.515999972820282;0.42 - 1.22;13821;;;-1.8628501;;-7.371428;-0.091;-0.07;0.531923;26034882.0;1656547200.0;EUR;1672480667
cafo.pa;CAFOM;Consumer Cyclical;Specialty Retail;12.0;8.70 - 15.05;3080;;1561507200.0;0.04023;4.5283017;15.384616;2.65;0.78;0.685859;112507920.0;1648684800.0;EUR;1672480667
bain.pa;BAINS MER MONACO;Consumer Cyclical;Resorts & Casinos;84.19999694824219;57.51 - 95.46;413;0.0119;1664841600.0;1.45764;2.1740253;;38.73;;0.328241;2064306048.0;1664496000.0;EUR;1672480667
crbn.as;CORBION;Basic Materials;Specialty Chemicals;31.84000015258789;23.80 - 41.34;34538;0.0174;1653004800.0;0.050380003;30.32381;20.675325;1.05;1.54;0.909126;1886290816.0;1656547200.0;EUR;1672480667
inter.as;INTERTRUST;Financial Services;Asset Management;19.71999931335449;18.72 - 20.45;2514;;1572998400.0;0.04978;63.6129;15.286821;0.31;1.29;0.315315;1781743232.0;1656547200.0;EUR;1672480667
smar.br;SMARTPHOTO GROUP;Consumer Cyclical;Leisure;32.5;24.12 - 32.80;1179;0.0202;1652659200.0;0.10107;17.287233;12.310606;1.88;2.64;0.708578;121423248.0;1656547200.0;EUR;1672480667
hdp.pa;HOTELS DE PARIS;Consumer Cyclical;Lodging;1.1299999952316284;1.00 - 1.89;371;;;0.49963;0.53554505;;2.11;;0.249118;8347287.0;1656547200.0;EUR;1672480667
green.br;GREENYARD;Consumer Defensive;Food Distribution;6.699999809265137;5.89 - 10.20;18251;;1538438400.0;0.0031299999;23.92857;10.46875;0.28;0.64;1.087739;341667168.0;1664496000.0;EUR;1672480667
ontex.br;ONTEX GROUP;Consumer Defensive;Household & Personal Products;6.239999771118164;5.13 - 7.79;97757;;1654041600.0;-0.11344;;9.454545;-0.765;0.66;0.443791;505228416.0;1656547200.0;EUR;1672480667
finm.pa;FINANCIERE MARJOS;Industrials;Conglomerates;0.1299999952316284;0.10 - 0.24;10205;;711158400.0;0.0;;;-0.036;;0.211515;2595775.0;1656547200.0;EUR;1672480667
phia.as;KON.PHILIPS N.V.;Healthcare;Medical Devices;14.003999710083008;12.13 - 32.70;5157182;0.060599998;1652313600.0;-0.07758;31.827272;13.211321;0.44;1.06;0.789659;12398412800.0;1664496000.0;EUR;1672480667
axs.as;ACCSYS TECHNOLOGIES PLC;Basic Materials;Lumber & Wood Production;0.7239999771118164;0.67 - 2.20;100540;;1216771200.0;-0.45380002;;;0.0;0.0;;158391648.0;1664496000.0;EUR;1672480667
get.pa;GETLINK SE;Industrials;Railroads;14.975000381469728;13.37 - 20.13;1131586;0.0066000004;1653868800.0;-0.05317;;15.763159;-0.425;0.95;0.907951;8091172352.0;1656547200.0;EUR;1672480667
ect.as;EUROCASTLE INVESTM;Financial Services;Asset Management;7.449999809265137;7.45 - 10.70;69;;1565827200.0;-1.0148001;13.070175;5.3985505;0.57;1.38;0.368585;14674563.0;1656547200.0;EUR;1672480667
ake.pa;ARKEMA;Basic Materials;Specialty Chemicals;83.87999725341797;71.16 - 131.33;203138;0.0349;1653264000.0;0.09235;5.9112053;8.923405;14.19;9.4;1.25186;6275322880.0;1664496000.0;EUR;1672480667
ora.pa;ORANGE;Communication Services;Telecom Services;9.281000137329102;8.73 - 11.16;7039584;0.074499995;1670198400.0;0.09825;6.1463575;8.070436;1.51;1.15;0.160987;24672425984.0;1656547200.0;EUR;1672480667
kori.pa;KORIAN SE;Healthcare;Medical Care Facilities;10.119999885559082;8.44 - 28.09;436425;0.0352;1656374400.0;0.01783;17.152542;7.6666665;0.59;1.32;0.994516;1052146048.0;1656547200.0;EUR;1672480667
poxel.pa;POXEL;Healthcare;Biotechnology;0.9399999976158142;0.88 - 5.15;56243;;;0.0;;-1.0217391;-0.83;-0.92;1.346259;28785808.0;1656547200.0;EUR;1672480667
wdp.br;WAREHOUSES DE PAUW;Real Estate;REIT—Industrial;26.700000762939453;22.68 - 41.34;426148;0.0325;1651104000.0;2.4687;5.791757;20.075188;4.61;1.33;0.358401;5446266368.0;1664496000.0;EUR;1672480667
amun.pa;AMUNDI;Financial Services;Asset Management;53.0;40.52 - 68.88;154136;0.0766;1653264000.0;0.18535;9.249563;9.51526;5.73;5.57;1.298472;10791012352.0;1664496000.0;EUR;1672480667
qfg.br;QUESTFOR GR-PRICAF;Financial Services;Asset Management;6.0;5.40 - 7.79;4792;0.1674;1649116800.0;0.0;3.030303;;1.98;;0.827653;109195200.0;1664496000.0;EUR;1672480667
flob.br;FLORIDIENNE;Industrials;Conglomerates;690.0;652.00 - 867.39;27;0.0037;1657843200.0;0.02707;57.404324;29.386713;12.02;23.48;0.555424;675850880.0;1656547200.0;EUR;1672480667
toup.pa;TOUAX;Industrials;Rental & Leasing Services;8.039999961853027;5.84 - 9.18;3913;;1419897600.0;0.09195;3.0923078;7.584906;2.6;1.06;1.620446;55690428.0;1656547200.0;EUR;1672480667
ateb.br;ATENOR;Real Estate;Real Estate—Development;48.400001525878906;40.00 - 59.60;905;0.052699998;1650931200.0;0.32624;18.615385;4.0809445;2.6;11.86;0.621621;325510336.0;1656547200.0;EUR;1672480667
cox.pa;NICOX;Healthcare;Biotechnology;1.1200000047683716;1.07 - 2.95;77030;;;0.0;;-3.111111;-1.167;-0.36;1.02781;56112448.0;1656547200.0;EUR;1672480667
catg.pa;CATANA GROUP;Consumer Cyclical;Recreational Vehicles;5.889999866485596;4.61 - 9.48;85451;0.0219;1646179200.0;0.107;10.70909;4.712;0.55;1.25;1.728162;180831248.0;1661904000.0;EUR;1672480667
fast.as;FASTNED;Consumer Cyclical;Specialty Retail;38.400001525878906;22.86 - 53.50;22576;;;-0.981;;-40.851067;-1.48;-0.94;2.512002;652035840.0;1656547200.0;EUR;1672480667
engb.br;ROSIER;Basic Materials;Agricultural Inputs;17.600000381469727;16.10 - 62.00;0;;1372118400.0;-0.12203;;;-144.824;;0.476694;52888000.0;1656547200.0;EUR;1672480667
rms.pa;HERMES INTL;Consumer Cyclical;Luxury Goods;1445.0;957.60 - 1,585.50;59755;0.0058999998;1650844800.0;0.28488;109.386826;102.62784;13.21;14.08;0.581086;151210573824.0;1656547200.0;EUR;1672480667
pharm.as;PHARMING GROUP;Healthcare;Biotechnology;1.0839999914169312;0.66 - 1.28;3711330;;;0.14902;27.1;54.2;0.04;0.02;1.02311;707216768.0;1664496000.0;EUR;1672480667
prc.pa;ARTMARKET.COM(EX ARTPRICE.COM);Communication Services;Publishing;7.099999904632568;5.60 - 11.90;12686;;;0.1236;50.714283;;0.14;;0.655699;47814452.0;1656547200.0;EUR;1672480667
mont.br;MONTEA NV;Real Estate;REIT—Industrial;66.5999984741211;62.20 - 137.00;31651;0.0454;1653004800.0;2.62478;4.00722;16.048193;16.62;4.15;0.314531;1199652480.0;1664496000.0;EUR;1672480667
lotb.br;LOTUS BAKERIES;Consumer Defensive;Packaged Foods;6320.0;4,455.00 - 6,630.00;725;0.0073;1652659200.0;0.11734;62.07032;;101.82;;0.222079;5131227136.0;1656547200.0;EUR;1672480667
pay.br;PAYTON PLANAR MAGNETICS;Technology;Electronic Components;10.0;6.95 - 10.40;921;;1623715200.0;0.19700001;21.459229;;0.466;;0.420196;176708000.0;1656547200.0;EUR;1672480667
rf.pa;EURAZEO SE;Financial Services;Asset Management;58.09999847412109;50.05 - 80.95;100413;0.0307;1651536000.0;0.16351;;12.205881;-2.244;4.76;1.477963;4425255936.0;1656547200.0;EUR;1672480667
ackb.br;ACKERMANS V.HAAREN;Industrials;Engineering & Construction;160.1999969482422;126.60 - 179.20;25323;0.0196;1653868800.0;0.11568;23.116882;16.214575;6.93;9.88;0.749251;5310982144.0;1656547200.0;EUR;1672480667
entpa.as;ENERGY TRANSITION PARTNERS B.V.;Financial Services;Shell Companies;9.850000381469728;9.55 - 10.00;0;;;0.0;;;;;;172375008.0;1656547200.0;EUR;1672480667
iam.pa;MAROC TELECOM;Communication Services;Telecom Services;8.600000381469727;8.58 - 13.40;334;0.0419;1662076800.0;0.10113;;12.463769;;0.69;0.463622;7558127104.0;1656547200.0;EUR;1672480667
prx.as;PROSUS;Communication Services;Internet Content & Information;64.44999694824219;40.06 - 79.75;1904879;0.0034;1661990400.0;2.72837;29.659454;;2.173;;0.212879;202789978112.0;1648684800.0;EUR;1672480667
veon.as;VEON;Communication Services;Telecom Services;0.4819999933242798;0.42 - 1.60;15448;;1582675200.0;0.05565;;;-0.154;;1.489314;843080640.0;1656547200.0;EUR;1672480667
titc.br;TITAN CEMENT;Basic Materials;Building Materials;12.0;10.42 - 14.98;4487;0.044;1651017600.0;0.04104;600.0;;0.02;;1.151476;921939648.0;1656547200.0;EUR;1672480667
roth.pa;ROTHSCHILD & CO;Financial Services;Capital Markets;37.34999847412109;29.15 - 42.00;10787;0.0655;1653264000.0;0.21855;17.054794;;2.19;;0.961061;2701372416.0;1656547200.0;EUR;1672480667
perr.pa;PERRIER (GERARD);Industrials;Electrical Equipment & Parts;90.4000015258789;76.00 - 109.50;512;0.023;1654646400.0;0.05935;29.114332;31.49826;3.105;2.87;1.043217;329292864.0;1656547200.0;EUR;1672480667
spel.pa;FONCIERE VOLTA;Real Estate;Real Estate Services;8.300000190734863;6.20 - 8.90;14;0.0651;1663804800.0;0.32539;5.239899;;1.584;;0.041078;91569752.0;1640908800.0;EUR;1672480667
nexta.br;NEXTENSA;Real Estate;REIT—Diversified;51.900001525878906;43.65 - 79.60;1873;0.0502;1652918400.0;0.42719;4.6364126;;11.194;;0.848951;518715616.0;1656547200.0;EUR;1672480667
lvide.as;LAVIDE HOLDING;Financial Services;Shell Companies;0.4399999976158142;0.36 - 0.76;5693;;;0.0;;;-0.025;;0.637569;2488046.0;1656547200.0;EUR;1672480667
tfg.as;TETRAGON FINANCIAL GROUP;Financial Services;Asset Management;9.619999885559082;8.02 - 10.90;8272;0.0495;1659312000.0;0.56501997;3.67737;;2.616;;0.550278;860027968.0;1656547200.0;USD;1672480667
cmcom.as;CM.COM;Technology;Software—Application;11.359999656677246;9.75 - 29.25;34091;;;-0.13149999;;-11.71134;-0.606;-0.97;1.567535;327061216.0;1656547200.0;EUR;1672480667
cour.pa;COURTOIS;Real Estate;Real Estate Services;131.0;119.00 - 134.00;7;;1558656000.0;0.08492;81.315956;;1.611;;0.379118;9478767.0;1656547200.0;EUR;1672480667
viv.pa;VIVENDI SE;Communication Services;Entertainment;8.913999557495117;7.59 - 11.95;2273741;0.028199999;1650931200.0;2.45697;0.3897682;13.50606;22.87;0.66;0.859381;9133997056.0;1656547200.0;EUR;1672480667
asrnl.as;ASR NEDERLAND;Financial Services;Insurance—Diversified;44.34999847412109;32.88 - 46.29;434245;0.060500003;1661904000.0;0.13288;11.267784;12.150684;3.936;3.65;1.077449;6018294784.0;1656547200.0;EUR;1672480667
ose.pa;OSE IMMUNOTHERAPEUTICS;Healthcare;Biotechnology;6.675000190734863;4.60 - 10.52;24279;;;-0.21993999;;;-1.064;;1.08943;121776032.0;1656547200.0;EUR;1672480667
vac.pa;PIERRE VACANCES;Consumer Cyclical;Lodging;1.0779999494552612;0.75 - 7.75;289510;;1332115200.0;-0.11178;;;-44.51;;2.56611;10553900.0;1648684800.0;EUR;1672480667
ecmpa.as;EUROCOMMERCIAL PROPERTIES;Real Estate;REIT—Retail;22.600000381469727;17.56 - 25.86;48809;0.0685;1655337600.0;0.97720003;14.487181;9.186992;1.56;2.46;1.891741;11785222144.0;1656547200.0;EUR;1672480667
gnft.pa;GENFIT;Healthcare;Biotechnology;3.9679999351501465;2.80 - 4.77;91832;;;0.50721;;;-2.605;;1.275139;197315152.0;1656547200.0;EUR;1672480667
odet.pa;ODET(COMPAGNIE DE L-);Industrials;Conglomerates;1390.0;996.00 - 1,398.00;491;0.0031;1654732800.0;0.1552;27.559134;;50.437;;0.902866;5900424704.0;1656547200.0;EUR;1672480667
abld.pa;ABL Diagnostics;Industrials;Railroads;14.45199966430664;1.99 - 16.08;0;;1601510400.0;0.0;;;;;0.036799;;1656547200.0;EUR;1672480667
glo.pa;GL EVENTS;Industrials;Specialty Business Services;16.260000228881836;12.44 - 19.12;11779;;1561939200.0;0.05846;;9.238637;-2.49;1.76;1.46213;474318848.0;1656547200.0;EUR;1672480667
belys.br;BELYSSE GROUP NV;Consumer Cyclical;Furnishings, Fixtures & Appliances;1.1399999856948853;1.13 - 3.95;10275;;1527638400.0;-0.60916;;;;;2.170303;;1656547200.0;EUR;1672480667
eapi.pa;EUROAPI SA;Healthcare;Medical Devices;13.850000381469728;12.25 - 19.01;279660;;;0.00212;;;;;;;1656547200.0;EUR;1672480667
crto.pa;CRCAM TOURAINE CCI;Financial Services;Banks—Regional;57.5;54.01 - 87.00;406;0.0537;1652745600.0;0.2793;7.9343176;;7.247;;0.537013;362695616.0;1656547200.0;EUR;1672480667
pom.pa;PLASTIC OMNIUM;Consumer Cyclical;Auto Parts;13.579999923706056;12.92 - 24.60;99380;0.020499999;1651104000.0;0.01199;;4.5418057;-1.724;2.99;2.121523;1969928320.0;1656547200.0;EUR;1672480667
solb.br;SOLVAY;Basic Materials;Chemicals;94.45999908447266;74.04 - 111.65;178432;0.0421;1652745600.0;0.11983;;10.483907;-9.327;9.01;1.334189;9750539264.0;1656547200.0;EUR;1672480667
ben.pa;BENETEAU;Consumer Cyclical;Leisure;14.140000343322754;9.43 - 16.24;45863;0.028099999;1655856000.0;0.06172;29.957628;20.794119;0.472;0.68;1.102695;1153056128.0;1656547200.0;EUR;1672480667
cnv.pa;CNOVA;Consumer Cyclical;Internet Retail;3.0899999141693115;2.70 - 7.70;1790;;;-0.04893;;;-0.068;;0.780915;1066698816.0;1656547200.0;EUR;1672480667
cen.pa;GROUPE CRIT;Industrials;Staffing & Employment Services;61.0;53.90 - 68.10;527;0.016900001;1656979200.0;0.02767;;;;;0.794608;;1656547200.0;EUR;1672480667
kbca.br;KBC ANCORA ord;Financial Services;Asset Management;42.119998931884766;31.66 - 47.10;38743;0.2514;1654560000.0;0.9795;;17.262295;-0.209;2.44;1.498502;3298050560.0;1656547200.0;EUR;1672480667
wave.pa;WAVESTONE;Technology;Information Technology Services;43.150001525878906;39.00 - 55.10;8507;0.0083;1659484800.0;0.10857;29.840942;8.494095;1.446;5.08;1.060761;860359232.0;1648684800.0;EUR;1672480667
adp.pa;ADP;Industrials;Airports & Air Services;125.1999969482422;110.00 - 150.20;78690;;1591574400.0;0.02214;;;-11.815;;1.279418;12387863552.0;1656547200.0;EUR;1672480667
mtu.pa;MANITOU BF;Industrials;Specialty Industrial Machinery;24.799999237060547;15.80 - 33.65;10790;0.040999997;1655683200.0;0.026500002;24.07767;16.533333;1.03;1.5;1.374411;949026560.0;1656547200.0;EUR;1672480667
eiff.pa;TOUR EIFFEL;Real Estate;REIT—Office;21.0;18.90 - 29.60;4525;0.0765;1655078400.0;0.014450001;32.8125;;0.64;;0.800171;348043488.0;1656547200.0;EUR;1672480667
vtr.pa;VITURA;Real Estate;REIT—Office;24.39999961853028;18.70 - 37.20;67;0.05;1653264000.0;0.75504994;14.235705;9.42085;1.714;2.59;0.945656;410300640.0;1656547200.0;EUR;1672480667
tinc.br;TINC;Financial Services;Asset Management;12.5;12.06 - 13.96;12706;0.0438;1666569600.0;0.62716;25.1004;26.041668;0.498;0.48;0.224219;454544992.0;1656547200.0;EUR;1672480667
nyxh.br;NYXOAH SA;Healthcare;Medical Instruments & Supplies;5.139999866485596;4.45 - 21.50;5439;;;0.0;;-4.803738;-0.677;-1.07;0.938059;132470136.0;1656547200.0;EUR;1672480667
monc.pa;MONCEY (FIN.) NOM.;Financial Services;Asset Management;6550.0;5,200.00 - 7,900.00;4;0.005;1654732800.0;0.0;113.7943;;57.56;;0.40522;1197805056.0;1656547200.0;EUR;1672480667
heijm.as;HEIJMANS;Industrials;Engineering & Construction;10.119999885559082;8.96 - 15.90;63399;0.0892;1649894400.0;0.040599998;5.473229;9.457943;1.849;1.07;1.329054;221967024.0;1656547200.0;EUR;1672480667
kin.br;KINEPOLIS GROUP;Communication Services;Entertainment;38.77999877929688;35.04 - 61.30;22214;;1589500800.0;0.06406;;;-2.56;;1.82071;1042573120.0;1656547200.0;EUR;1672480667
abn.as;ABN AMRO BANK N.V.;Financial Services;Banks—Diversified;12.925000190734863;8.69 - 15.37;2047715;0.1625;1660694400.0;0.21542999;;10.2579365;-0.168;1.26;1.147625;12149499904.0;1656547200.0;EUR;1672480667
frey.pa;FREY;Real Estate;REIT—Retail;34.20000076293945;32.00 - 35.60;820;0.0465;1653350400.0;0.95949;352.57733;18.688524;0.097;1.83;0.011125;968875776.0;1656547200.0;EUR;1672480667
vltsa.pa;VOLTALIA;Utilities;Utilities—Renewable;17.059999465942383;13.52 - 22.35;49227;;;0.03034;205.54218;20.804878;0.083;0.82;0.676508;1624862592.0;1656547200.0;EUR;1672480667
avt.pa;AVENIR TELECOM;Technology;Communication Equipment;0.0737999975681305;0.07 - 2.92;3563933;;1319155200.0;-0.01749;;;-0.023;;0.766795;6665136.0;1648684800.0;EUR;1672480667
flow.as;FLOW TRADERS;Financial Services;Capital Markets;21.63999938964844;17.78 - 36.12;95281;0.059899997;1660608000.0;0.15880999;3.8767467;8.942148;5.582;2.42;-0.599914;945105344.0;1656547200.0;EUR;1672480667
nsi.as;NSI N.V.;Real Estate;REIT—Office;23.25;21.40 - 39.85;33734;0.0876;1658102400.0;1.39197;;68.382355;-1.067;0.34;0.873341;452865824.0;1664496000.0;EUR;1672480667
schp.pa;SECHE ENVIRONNEM.;Industrials;Waste Management;89.80000305175781;52.96 - 97.40;4190;0.0111;1657238400.0;0.04601;17.436893;14.322169;5.15;6.27;0.644731;700773184.0;1656547200.0;EUR;1672480667
neoen.pa;NEOEN;Utilities;Utilities—Renewable;37.61000061035156;26.12 - 45.22;144119;0.0029;1654041600.0;0.03946;940.25006;54.507248;0.04;0.69;0.882263;4018929408.0;1656547200.0;EUR;1672480667
holn.pa;Holcim Ltd;Basic Materials;Building Materials;48.79999923706055;38.72 - 50.60;40024;0.049099997;1652054400.0;0.09033;14.294083;;3.414;;1.109542;29968568320.0;1656547200.0;EUR;1672480667
cofb.br;COFINIMMO;Real Estate;REIT—Diversified;83.69999694824219;76.85 - 143.30;70313;0.07;1652659200.0;1.3691701;18.881117;11.189839;4.433;7.48;0.689345;2649607168.0;1656547200.0;EUR;1672480667
baceu.as;BRIGADE-M3 EUROPEAN ACQUISITION;Financial Services;Shell Companies;9.850000381469728;9.70 - 10.10;0;;;0.0;;;;;;;;USD;1672481289
sams.pa;SAMSE;Industrials;Industrial Distribution;187.5;160.00 - 220.00;374;0.0947;1655769600.0;0.05481;13.648275;16.666666;13.738;11.25;0.890029;646134400.0;1656547200.0;EUR;1672481289
jen.br;JENSEN-GROUP;Industrials;Specialty Industrial Machinery;26.5;23.80 - 34.00;679;0.0176;1653264000.0;0.05404;27.263374;;0.972;;0.976465;207203504.0;1656547200.0;EUR;1672481289
more.as;MOREFIELD GROUP N.V.;Industrials;Staffing & Employment Services;0.3160000145435333;0.25 - 0.38;2031;;1545609600.0;0.0;316.0;;0.001;;0.434745;4204001.0;1640908800.0;EUR;1672481289
itxt.pa;INTEXA;Consumer Cyclical;Apparel Manufacturing;2.440000057220459;2.44 - 6.00;0;;1091404800.0;0.30224;24.4;;0.1;;-0.01412;2469280.0;1656547200.0;EUR;1672481289
kbc.br;KBC;Financial Services;Banks—Regional;60.08000183105469;45.53 - 85.06;708706;0.0392;1668384000.0;0.31068;17.988026;10.183051;3.34;5.9;1.293538;25046331392.0;1656547200.0;EUR;1672481289
agfb.br;AGFA-GEVAERT;Industrials;Specialty Industrial Machinery;2.6700000762939453;2.62 - 4.16;139425;;1287619200.0;-0.02642;0.7307061;26.7;3.654;0.1;0.753958;428553728.0;1656547200.0;EUR;1672481289
cat31.pa;CA TOULOUSE 31 CCI;Financial Services;Banks—Regional;70.5;60.00 - 89.85;517;0.066599995;1650326400.0;0.30402002;9.134491;;7.718;;0.52332;322715168.0;1656547200.0;EUR;1672481289
besi.as;BE Semiconductor Industries N.V;Technology;Semiconductor Equipment & Materials;56.560001373291016;38.46 - 89.20;553777;0.0631;1651536000.0;0.35356;29.064749;15.754875;1.946;3.59;1.436029;4369011200.0;1664496000.0;EUR;1672481289
cda.pa;ALPES (COMPAGNIE);Consumer Cyclical;Leisure;14.380000114440918;11.54 - 18.88;28346;;1583798400.0;0.15137;;8.768292;-4.257;1.64;1.684638;723890624.0;1648684800.0;EUR;1672481289
mdm.pa;MAISONS DU MONDE;Consumer Cyclical;Home Improvement Retail;11.75;7.82 - 21.00;30971;0.0594;1654646400.0;0.05026;356.0606;7.208589;0.033;1.63;1.734702;517021152.0;1656547200.0;EUR;1672481289
van.br;VAN DE VELDE;Consumer Cyclical;Apparel Manufacturing;30.200000762939453;29.45 - 39.95;4189;0.0648;1651536000.0;0.17364;27.256317;;1.108;;0.734274;396480704.0;1656547200.0;EUR;1672481289
fpg.pa;UNION TECH.INFOR.;Technology;Information Technology Services;0.4690000116825104;0.43 - 0.55;3802;;993168000.0;-0.0137;93.8;;0.005;;0.997004;4099726.0;1656547200.0;EUR;1672481289
arte.pa;ARTEA;Real Estate;Real Estate Services;23.600000381469727;13.50 - 25.80;27;0.014199999;1657152000.0;0.120220006;14.140203;;1.669;;0.306375;117237720.0;1640908800.0;EUR;1672481289
dcacs.as;DISRUPTIVE CAPITAL SHARES;Financial Services;Shell Companies;10.100000381469728;9.85 - 10.30;270;;;0.0;;;;;;;1656547200.0;GBP;1672481289
boi.pa;BOIRON;Healthcare;Drug Manufacturers—Specialty & Generic;50.70000076293945;34.95 - 51.00;4235;0.021300001;1654041600.0;0.096920006;33.867737;10.304878;1.497;4.92;0.554129;888056128.0;1656547200.0;EUR;1672481289
eur.pa;EURO RESSOURCES;Basic Materials;Gold;2.940000057220459;2.70 - 3.45;2163;0.0853;1654560000.0;0.62053;13.183856;5.764706;0.223;0.51;0.571673;183724432.0;1656547200.0;EUR;1672481289
bim.pa;BIOMERIEUX;Healthcare;Diagnostics & Research;97.91999816894533;77.48 - 126.30;105117;0.0092;1654473600.0;0.15954;28.715542;43.327435;3.41;2.26;0.136927;11574535168.0;1656547200.0;EUR;1672481289
ips.pa;IPSOS;Industrials;Consulting Services;58.5;36.10 - 58.90;39058;0.0226;1656633600.0;0.086780004;24.074074;22.328245;2.43;2.62;1.009841;2575760896.0;1656547200.0;EUR;1672481289
shur.br;SHURGARD;Real Estate;Real Estate Services;42.84999847412109;36.70 - 59.40;75392;0.0275;1664236800.0;2.11017;13.184615;;3.25;;0.810482;3806446848.0;1656547200.0;EUR;1672481289
holn.pa;Holcim Ltd;Basic Materials;Building Materials;48.79999923706055;38.72 - 50.60;40024;0.049099997;1652054400.0;0.09033;14.294083;;3.414;;1.109542;29968568320.0;1656547200.0;EUR;1672481289
inclu.br;INCLUSIO SA/NV;Real Estate;Real Estate Services;13.75;13.65 - 18.98;4225;0.0336;1653264000.0;2.45334;1964.2856;;0.007;;;98828952.0;1656547200.0;EUR;1672481289
acomo.as;ACOMO N.V.;Consumer Defensive;Food Distribution;19.020000457763672;18.06 - 27.10;24549;0.0548;1659052800.0;0.04198;20.786884;12.7651005;0.915;1.49;0.800171;562914048.0;1656547200.0;EUR;1672481289
maj.as;MAJOREL GROUP LUXEMBOURG S.A.;Industrials;Specialty Business Services;20.5;18.48 - 31.65;15361;0.0161;1655856000.0;0.04982;0.05484774;;373.762;;;2050000000.0;1656547200.0;EUR;1672481289
